Stations_id,Bezugszeitraum,Datenquelle,Jan.,Feb.,M‰rz,Apr.,Mai,Jun.,Jul.,Aug.,Sept.,Okt.,Nov.,Dez.,Jahr
5279,1981-2010,46,34.3,61.4,99.1,159.4,196.0,190.9,204.0,189.7,127.8,84.6,35.3,24.4,1407.1
5280,1981-2010,46,42.3,65.0,108.0,173.7,226.7,202.5,219.9,204.7,143.0,105.8,50.8,33.5,1575.9
5282,1981-2010,46,59.1,76.1,111.8,171.5,216.8,200.5,223.6,210.9,149.8,118.3,59.2,50.4,1648.0
5284,1981-2010,46,64.5,86.1,123.6,167.9,203.0,217.5,237.3,221.1,159.6,110.7,66.6,49.3,1707.3
5291,1981-2010,46,77.1,89.6,122.3,151.6,180.1,198.1,223.7,209.6,160.9,122.4,78.0,58.2,1671.6
5296,1981-2010,46,41.4,70.7,107.1,161.8,193.8,191.7,205.4,193.6,137.0,96.4,41.4,30.4,1470.6
5300,1981-2010,42,41.0,73.0,109.0,172.0,199.0,203.0,218.0,206.0,141.0,93.0,39.0,30.0,1524.0
5306,1981-2010,46,64.4,86.3,112.4,159.2,193.4,184.9,205.7,189.7,137.4,120.0,63.6,53.7,1570.7
5317,1981-2010,46,46.3,70.4,104.0,163.6,201.5,194.6,215.3,206.8,146.3,104.0,46.2,36.3,1535.2
5320,1981-2010,46,57.1,81.3,120.9,161.6,191.8,213.3,240.1,220.9,159.4,112.5,61.1,40.5,1660.4
5335,1981-2010,42,46.0,71.0,106.0,162.0,199.0,196.0,212.0,199.0,141.0,100.0,46.0,35.0,1513.0
5347,1981-2010,42,42.0,69.0,105.0,159.0,196.0,192.0,204.0,190.0,133.0,94.0,41.0,31.0,1456.0
5349,1981-2010,42,49.0,69.0,115.0,181.0,235.0,215.0,232.0,209.0,152.0,113.0,54.0,39.0,1663.0
5361,1981-2010,46,39.3,68.5,105.7,165.6,196.9,198.4,212.9,198.4,138.1,91.5,37.5,28.3,1481.2
5369,1981-2010,46,63.8,87.4,124.0,169.2,204.9,200.1,229.7,212.6,155.2,118.0,64.9,46.6,1676.4
5371,1981-2010,46,57.8,83.2,104.1,162.2,199.3,197.4,211.1,199.7,142.3,105.9,52.7,48.6,1564.3
5377,1981-2010,46,96.0,103.4,125.2,143.6,174.3,152.4,184.6,184.3,157.8,138.7,98.4,78.6,1637.3
5397,1981-2010,46,46.2,77.4,108.1,167.9,207.1,196.9,221.8,213.5,154.3,109.9,45.1,36.4,1584.7
5398,1981-2010,46,50.6,79.9,118.5,172.3,208.3,209.1,229.7,216.5,156.8,107.2,52.2,38.4,1639.6
5403,1981-2010,46,48.0,78.2,115.5,171.1,206.7,209.4,229.5,215.1,155.8,104.6,49.2,35.7,1618.7
5404,1981-2010,42,65.0,93.0,133.0,174.0,215.0,214.0,238.0,220.0,164.0,116.0,63.0,49.0,1744.0
5410,1981-2010,46,42.2,72.9,111.5,169.7,196.2,202.5,216.9,202.3,141.2,94.3,41.9,31.0,1522.7
5419,1981-2010,46,60.2,75.5,113.4,167.5,205.1,196.6,217.7,205.7,149.3,117.8,59.6,47.3,1615.5
5424,1981-2010,42,59.0,75.0,112.0,167.0,205.0,196.0,215.0,209.0,148.0,116.0,60.0,46.0,1608.0
5426,1981-2010,46,60.3,90.5,124.0,172.4,202.4,212.2,233.1,217.3,163.8,114.9,67.2,51.6,1709.4
5429,1981-2010,46,51.0,79.6,119.1,172.3,207.6,216.9,237.7,221.1,159.8,105.5,55.2,38.4,1664.3
5431,1981-2010,46,48.2,71.0,112.3,178.4,228.3,212.9,224.0,206.3,149.6,112.2,51.9,37.3,1632.3
5433,1981-2010,46,46.3,77.4,117.9,170.4,196.6,209.1,228.1,210.4,153.0,99.9,50.8,38.2,1598.0
5434,1981-2010,46,44.5,73.0,107.3,166.6,203.8,202.0,220.6,208.0,150.2,103.9,45.5,34.7,1560.1
5435,1981-2010,46,62.2,84.5,121.4,166.7,198.2,211.6,232.0,218.8,160.1,110.8,65.9,47.1,1679.3
5440,1981-2010,46,59.4,87.4,123.4,177.0,215.5,217.7,234.5,220.8,162.6,111.4,57.1,44.8,1711.8
5442,1981-2010,46,54.4,75.1,112.5,173.7,216.6,206.3,223.0,211.0,147.8,112.8,55.9,42.9,1632.0
5445,1981-2010,46,48.8,71.0,109.5,167.8,207.7,202.0,217.2,204.6,143.2,104.2,48.4,36.1,1560.6
5453,1981-2010,46,52.0,78.8,123.0,166.0,196.8,221.6,242.4,224.0,161.4,105.7,57.1,38.4,1667.2
5460,1981-2010,46,71.6,88.6,125.3,160.8,194.6,212.8,234.4,220.6,165.6,120.2,74.7,55.3,1724.3
5463,1981-2010,46,52.4,73.7,120.1,183.7,229.3,218.2,238.2,221.0,155.7,118.9,56.0,41.9,1709.2
5467,1981-2010,46,116.9,118.0,129.6,145.9,172.5,160.0,192.4,184.3,150.9,154.6,105.5,96.2,1726.8
5480,1981-2010,42,48.0,73.0,108.0,163.0,198.0,193.0,206.0,190.0,135.0,104.0,50.0,37.0,1505.0
5488,1981-2010,46,43.1,74.2,111.0,169.4,204.6,206.4,225.2,210.2,149.8,99.1,43.3,32.0,1568.3
5490,1981-2010,42,53.0,73.0,108.0,160.0,203.0,196.0,205.0,193.0,133.0,105.0,48.0,43.0,1520.0
5498,1981-2010,46,41.4,70.6,112.5,170.5,202.2,208.0,227.9,212.8,152.2,97.3,44.4,31.5,1571.1
5514,1981-2010,46,49.1,73.3,122.3,187.5,244.0,220.1,232.0,214.2,148.4,102.1,55.7,40.8,1689.3
5516,1981-2010,42,46.0,67.0,122.0,193.0,255.0,234.0,254.0,223.0,157.0,113.0,56.0,36.0,1756.0
5538,1981-2010,42,72.0,90.0,130.0,165.0,197.0,197.0,228.0,212.0,154.0,117.0,70.0,54.0,1686.0
5541,1981-2010,42,42.0,74.0,112.0,173.0,201.0,206.0,222.0,210.0,145.0,94.0,42.0,31.0,1552.0
5543,1981-2010,46,45.3,75.9,116.5,170.9,200.0,206.7,222.9,208.7,148.4,96.5,46.9,35.1,1573.8
5546,1981-2010,42,54.0,76.0,112.0,175.0,218.0,209.0,226.0,211.0,154.0,117.0,57.0,44.0,1653.0
5559,1981-2010,46,63.5,82.5,119.3,162.3,191.8,205.9,226.5,213.3,158.7,110.5,67.9,48.6,1650.8
5562,1981-2010,42,63.0,82.0,119.0,162.0,189.0,203.0,224.0,214.0,158.0,112.0,68.0,48.0,1642.0
5568,1981-2010,46,41.5,70.3,109.1,164.5,195.6,196.5,210.4,196.9,141.8,98.6,42.2,29.6,1497.1
5575,1981-2010,46,44.9,70.6,112.8,177.9,223.4,200.9,214.6,200.4,143.8,106.3,52.9,37.1,1585.6
5582,1981-2010,46,37.3,70.5,105.9,154.1,186.3,179.5,195.0,184.9,129.3,91.2,39.1,27.8,1400.8
5609,1981-2010,46,57.1,81.7,120.5,167.9,201.2,215.9,236.9,219.6,159.0,107.0,58.7,41.1,1666.6
5624,1981-2010,46,46.6,68.2,116.9,184.8,243.8,219.8,236.3,213.0,151.7,112.8,54.3,36.9,1685.0
5629,1981-2010,46,57.7,77.0,115.0,178.0,221.4,210.8,226.6,214.1,153.8,116.5,58.9,45.5,1675.3
5640,1981-2010,42,45.0,71.0,115.0,179.0,223.0,201.0,214.0,199.0,143.0,106.0,53.0,38.0,1587.0
5642,1981-2010,46,48.4,71.1,115.1,182.4,230.8,213.9,231.5,212.5,151.8,113.1,51.9,38.1,1660.7
5643,1981-2010,42,48.0,71.0,115.0,182.0,231.0,214.0,232.0,213.0,152.0,113.0,52.0,38.0,1661.0
5644,1981-2010,46,41.4,68.1,103.6,161.9,198.2,194.7,205.8,193.1,133.8,94.5,40.9,30.0,1466.2
5654,1981-2010,46,50.6,79.5,119.2,172.1,209.8,213.8,235.3,223.4,163.2,109.8,54.8,38.8,1670.3
5663,1981-2010,46,50.3,70.1,118.3,184.0,237.8,216.5,236.3,211.7,153.5,115.0,53.4,39.4,1686.4
5664,1981-2010,46,57.4,78.5,114.0,149.6,173.0,190.5,208.7,200.7,154.7,109.4,63.4,39.7,1539.6
5675,1981-2010,46,47.6,70.2,109.3,170.3,217.9,209.4,219.4,205.2,146.0,108.6,49.7,35.5,1589.1
5676,1981-2010,46,48.8,71.3,108.5,169.2,215.4,206.5,216.0,203.8,144.8,109.7,50.4,37.0,1581.4
5681,1981-2010,46,44.0,75.5,117.3,170.8,198.8,209.8,227.0,211.7,151.9,98.5,49.0,34.3,1588.6
5688,1981-2010,46,68.1,88.4,123.4,154.7,183.5,201.6,229.3,213.7,163.2,121.5,73.5,50.8,1671.7
5692,1981-2010,46,46.4,78.8,120.9,177.8,209.4,216.0,234.2,219.6,158.5,101.4,51.4,37.1,1651.5
5703,1981-2010,46,49.8,80.1,117.4,172.4,206.9,208.5,229.6,214.3,156.0,102.4,48.2,37.0,1622.6
5705,1981-2010,46,53.5,83.9,119.0,172.1,206.6,207.6,228.7,213.8,158.1,104.2,51.7,40.9,1640.1
5707,1981-2010,46,49.9,80.2,117.4,172.4,206.9,208.6,229.6,214.3,156.0,102.4,48.2,37.0,1622.9
5715,1981-2010,42,46.0,69.0,105.0,164.0,206.0,195.0,206.0,194.0,140.0,103.0,50.0,36.0,1514.0
5717,1981-2010,46,51.8,76.1,109.2,162.8,193.8,189.7,204.0,189.4,135.9,105.8,54.5,41.4,1514.4
5719,1981-2010,46,52.9,77.4,108.9,161.6,191.7,187.4,201.8,188.6,136.2,105.8,55.5,42.4,1510.3
5728,1981-2010,46,48.8,69.6,114.8,186.4,233.4,218.9,233.8,215.4,153.5,111.3,49.8,37.8,1673.5
5731,1981-2010,46,58.6,81.8,122.1,162.0,191.8,213.1,241.2,221.1,160.3,111.8,60.7,41.1,1665.6
5732,1981-2010,46,46.9,71.7,117.6,183.9,241.3,220.6,232.0,214.5,148.5,102.6,56.5,37.8,1673.9
5745,1981-2010,46,49.9,70.0,116.2,183.5,230.3,216.2,233.4,214.1,151.7,111.9,52.1,38.2,1667.7
5750,1981-2010,42,58.0,77.0,113.0,171.0,214.0,201.0,221.0,209.0,149.0,115.0,58.0,46.0,1632.0
5761,1981-2010,46,53.8,74.5,114.1,175.5,221.1,212.2,226.5,210.7,151.2,113.6,56.4,42.7,1652.4
5778,1981-2010,46,50.5,69.5,124.9,193.6,255.3,234.9,259.0,223.3,161.5,118.6,54.2,41.0,1786.3
5792,1981-2010,46,136.4,141.2,155.5,164.6,175.1,153.2,181.2,175.7,169.4,178.1,130.6,117.7,1878.6
5797,1981-2010,42,56.0,75.0,107.0,165.0,203.0,193.0,216.0,206.0,145.0,112.0,54.0,45.0,1577.0
5800,1981-2010,42,65.0,86.0,114.0,165.0,196.0,189.0,212.0,203.0,153.0,125.0,63.0,53.0,1624.0
5802,1981-2010,46,66.0,87.6,116.2,164.9,196.0,188.0,210.2,202.5,154.8,126.2,64.1,53.8,1630.4
5821,1981-2010,46,43.3,68.3,106.0,166.1,207.7,189.3,202.0,189.4,137.2,103.9,48.3,35.3,1496.7
5822,1981-2010,42,43.0,68.0,106.0,166.0,209.0,189.0,202.0,190.0,138.0,104.0,48.0,35.0,1498.0
5825,1981-2010,42,48.0,71.0,112.0,180.0,226.0,212.0,229.0,212.0,151.0,115.0,54.0,38.0,1648.0
5832,1981-2010,46,47.1,70.7,111.7,176.0,226.5,210.0,223.4,207.3,147.5,111.2,52.6,36.6,1620.6
5839,1981-2010,42,47.0,73.0,113.0,178.0,216.0,192.0,205.0,190.0,139.0,105.0,53.0,40.0,1551.0
5856,1981-2010,42,55.0,89.0,126.0,180.0,221.0,216.0,238.0,221.0,162.0,118.0,54.0,46.0,1726.0
5871,1981-2010,42,48.0,79.0,114.0,165.0,194.0,201.0,219.0,202.0,147.0,100.0,53.0,39.0,1561.0
5885,1981-2010,46,58.4,83.1,121.0,165.6,198.4,212.5,234.2,218.6,158.3,106.7,59.4,41.2,1657.4
5890,1981-2010,46,76.2,94.9,129.3,155.1,184.0,188.8,218.4,198.0,149.3,122.6,75.6,55.2,1647.4
5898,1981-2010,46,66.2,87.6,124.0,168.5,203.9,217.1,236.6,221.3,159.8,112.2,68.3,51.1,1716.7
5904,1981-2010,46,53.0,83.1,122.4,175.4,218.0,214.6,237.0,220.9,159.6,110.6,54.4,40.7,1689.7
5906,1981-2010,46,55.2,85.6,124.0,180.2,214.1,219.1,235.1,222.1,164.1,108.8,59.0,44.9,1712.2
5912,1981-2010,46,40.3,68.7,104.9,161.9,196.2,194.3,206.9,193.6,135.1,93.2,39.6,29.6,1464.3
5920,1981-2010,46,38.4,68.2,103.5,154.8,179.7,186.0,201.0,184.4,131.2,89.7,40.2,28.5,1405.5
5930,1981-2010,42,41.0,62.0,110.0,181.0,237.0,219.0,232.0,211.0,143.0,102.0,54.0,36.0,1628.0
5941,1981-2010,42,78.0,95.0,125.0,161.0,195.0,185.0,221.0,200.0,152.0,129.0,77.0,58.0,1676.0
5971,1981-2010,46,59.5,84.3,120.2,167.4,199.7,211.7,232.6,217.3,161.5,110.9,60.6,43.3,1668.9
6086,1981-2010,46,51.2,72.4,118.9,183.6,230.8,219.0,237.6,216.3,154.5,115.1,53.7,40.3,1693.5
6093,1981-2010,42,47.0,70.0,109.0,171.0,220.0,203.0,220.0,203.0,147.0,110.0,53.0,37.0,1590.0
6095,1981-2010,46,59.1,77.8,112.3,170.0,213.4,199.9,220.2,208.4,149.7,118.1,59.0,49.3,1637.3
6105,1981-2010,42,41.0,64.0,110.0,178.0,230.0,208.0,225.0,209.0,143.0,103.0,52.0,34.0,1597.0
6109,1981-2010,42,50.0,70.0,122.0,192.0,243.0,224.0,244.0,217.0,158.0,117.0,51.0,38.0,1726.0
6110,1981-2010,46,47.8,67.2,118.4,187.4,244.5,224.2,243.7,216.3,154.1,113.6,51.8,37.6,1706.6
6129,1981-2010,42,55.0,79.0,116.0,174.0,215.0,200.0,222.0,212.0,149.0,115.0,55.0,46.0,1638.0
6157,1981-2010,42,45.0,71.0,114.0,179.0,225.0,202.0,216.0,201.0,144.0,107.0,53.0,37.0,1594.0
6158,1981-2010,42,51.0,80.0,121.0,175.0,213.0,215.0,236.0,221.0,161.0,109.0,52.0,39.0,1673.0
6159,1981-2010,46,44.7,70.9,109.1,169.8,211.3,191.5,204.6,190.6,138.0,103.9,51.3,37.4,1523.2
6163,1981-2010,42,41.0,61.0,108.0,176.0,230.0,205.0,223.0,207.0,142.0,105.0,50.0,33.0,1581.0
6170,1981-2010,42,53.0,74.0,120.0,184.0,230.0,218.0,237.0,222.0,156.0,119.0,56.0,42.0,1711.0
6182,1981-2010,42,52.0,82.0,123.0,176.0,216.0,215.0,237.0,219.0,159.0,109.0,51.0,40.0,1679.0
6184,1981-2010,46,44.8,70.2,112.0,176.4,221.8,199.5,213.3,199.2,142.9,105.9,52.5,36.8,1575.2
6186,1981-2010,42,46.0,75.0,114.0,167.0,195.0,201.0,217.0,202.0,144.0,96.0,48.0,35.0,1540.0
6196,1981-2010,46,40.5,64.7,99.3,160.2,199.8,193.9,212.9,203.7,141.2,98.2,40.4,30.2,1485.0
6197,1981-2010,42,42.0,66.0,102.0,156.0,193.0,185.0,198.0,187.0,133.0,93.0,42.0,31.0,1428.0
6199,1981-2010,42,45.0,65.0,120.0,189.0,251.0,228.0,249.0,217.0,156.0,112.0,52.0,37.0,1721.0
6217,1981-2010,42,44.0,77.0,119.0,171.0,201.0,214.0,234.0,212.0,153.0,100.0,48.0,34.0,1607.0
6219,1981-2010,46,52.7,81.6,120.7,173.5,210.8,213.4,234.2,217.9,156.6,105.3,51.7,39.5,1657.9
6258,1981-2010,42,55.0,83.0,129.0,194.0,206.0,219.0,243.0,221.0,162.0,106.0,58.0,42.0,1718.0
6259,1981-2010,42,60.0,83.0,119.0,168.0,201.0,212.0,233.0,218.0,162.0,113.0,61.0,45.0,1675.0
6260,1981-2010,42,56.0,84.0,121.0,172.0,209.0,214.0,235.0,219.0,162.0,109.0,58.0,43.0,1682.0
6262,1981-2010,42,65.0,85.0,119.0,169.0,204.0,214.0,237.0,220.0,157.0,105.0,58.0,41.0,1674.0
6263,1981-2010,42,56.0,81.0,125.0,166.0,198.0,215.0,240.0,220.0,160.0,108.0,60.0,42.0,1671.0
6264,1981-2010,42,45.0,72.0,107.0,156.0,190.0,187.0,201.0,187.0,134.0,96.0,44.0,34.0,1453.0
6265,1981-2010,42,51.0,74.0,113.0,178.0,225.0,213.0,229.0,213.0,152.0,115.0,55.0,41.0,1659.0
6266,1981-2010,42,47.0,70.0,107.0,165.0,208.0,201.0,212.0,199.0,139.0,104.0,47.0,35.0,1534.0
6272,1981-2010,42,42.0,70.0,105.0,163.0,198.0,197.0,212.0,198.0,139.0,96.0,41.0,31.0,1492.0
6273,1981-2010,42,49.0,72.0,110.0,175.0,221.0,211.0,222.0,207.0,147.0,111.0,52.0,38.0,1615.0
6275,1981-2010,42,59.0,86.0,122.0,166.0,195.0,208.0,230.0,217.0,158.0,107.0,60.0,41.0,1649.0
6304,1981-2010,46,51.4,80.7,115.4,169.6,206.5,203.4,224.5,212.7,155.6,110.1,52.6,39.9,1622.5
6305,1981-2010,42,45.0,70.0,106.0,164.0,202.0,198.0,211.0,199.0,139.0,99.0,44.0,33.0,1510.0
6310,1981-2010,42,50.0,69.0,124.0,193.0,254.0,234.0,259.0,223.0,161.0,118.0,54.0,40.0,1779.0
6312,1981-2010,42,48.0,80.0,114.0,170.0,209.0,210.0,229.0,214.0,154.0,108.0,50.0,36.0,1622.0
6314,1981-2010,42,59.0,77.0,111.0,169.0,212.0,200.0,219.0,208.0,150.0,118.0,60.0,49.0,1632.0
6336,1981-2010,42,42.0,73.0,112.0,169.0,204.0,207.0,226.0,211.0,151.0,90.0,43.0,31.0,1559.0
6337,1981-2010,42,48.0,71.0,109.0,164.0,200.0,191.0,205.0,189.0,136.0,105.0,51.0,38.0,1507.0
6344,1981-2010,42,43.0,73.0,114.0,170.0,196.0,205.0,218.0,203.0,142.0,93.0,42.0,31.0,1530.0
6346,1981-2010,42,67.0,88.0,129.0,170.0,206.0,209.0,235.0,217.0,158.0,115.0,66.0,49.0,1709.0
6347,1981-2010,42,43.0,72.0,109.0,168.0,203.0,203.0,222.0,207.0,149.0,99.0,43.0,32.0,1550.0
7075,1981-2010,42,54.0,83.0,122.0,176.0,218.0,216.0,239.0,221.0,160.0,110.0,55.0,43.0,1697.0
7099,1981-2010,42,44.0,68.0,103.0,160.0,202.0,195.0,206.0,193.0,136.0,99.0,42.0,34.0,1482.0
7105,1981-2010,42,74.0,94.0,125.0,169.0,207.0,199.0,233.0,212.0,161.0,128.0,75.0,55.0,1732.0
7106,1981-2010,42,48.0,74.0,108.0,163.0,205.0,195.0,206.0,192.0,138.0,104.0,51.0,38.0,1522.0
7135,1981-2010,46,59.9,86.4,129.2,168.0,202.9,214.3,240.7,219.5,159.3,109.3,62.8,46.6,1698.9
7187,1981-2010,42,44.0,74.0,115.0,170.0,201.0,204.0,224.0,211.0,154.0,101.0,47.0,34.0,1579.0
7244,1981-2010,46,45.9,66.5,111.4,175.1,220.5,204.9,222.1,204.0,147.2,107.5,49.2,36.1,1590.3
7298,1981-2010,42,44.0,67.0,111.0,179.0,229.0,206.0,220.0,207.0,141.0,100.0,53.0,36.0,1593.0
7319,1981-2010,42,53.0,79.0,119.0,170.0,205.0,211.0,232.0,214.0,153.0,101.0,52.0,39.0,1628.0
7321,1981-2010,42,51.0,74.0,110.0,169.0,208.0,201.0,218.0,206.0,145.0,108.0,51.0,39.0,1580.0
7325,1981-2010,42,134.0,139.0,155.0,166.0,175.0,157.0,183.0,177.0,169.0,176.0,128.0,114.0,1873.0
7329,1981-2010,42,57.0,77.0,106.0,161.0,196.0,188.0,210.0,202.0,145.0,114.0,55.0,46.0,1557.0
7330,1981-2010,42,48.0,74.0,106.0,158.0,193.0,190.0,202.0,186.0,133.0,102.0,51.0,37.0,1480.0
7331,1981-2010,42,49.0,77.0,115.0,162.0,196.0,208.0,231.0,209.0,148.0,94.0,47.0,35.0,1571.0
7341,1981-2010,42,49.0,81.0,122.0,179.0,211.0,217.0,233.0,218.0,158.0,105.0,50.0,40.0,1663.0
7343,1981-2010,42,57.0,73.0,105.0,161.0,199.0,187.0,208.0,201.0,143.0,110.0,52.0,46.0,1542.0
7350,1981-2010,42,57.0,83.0,115.0,169.0,206.0,200.0,221.0,208.0,152.0,116.0,56.0,47.0,1630.0
7351,1981-2010,42,51.0,70.0,117.0,183.0,234.0,215.0,234.0,212.0,152.0,116.0,55.0,40.0,1679.0
7364,1981-2010,42,56.0,76.0,114.0,177.0,221.0,211.0,227.0,212.0,151.0,115.0,57.0,44.0,1661.0
7367,1981-2010,42,42.0,67.0,103.0,159.0,199.0,190.0,203.0,191.0,133.0,96.0,44.0,31.0,1458.0
7368,1981-2010,42,45.0,70.0,105.0,162.0,198.0,195.0,210.0,197.0,138.0,98.0,45.0,32.0,1495.0
7369,1981-2010,42,51.0,79.0,119.0,170.0,206.0,211.0,232.0,218.0,160.0,108.0,54.0,39.0,1647.0
7370,1981-2010,42,49.0,78.0,115.0,170.0,207.0,202.0,224.0,209.0,152.0,111.0,50.0,40.0,1607.0
7373,1981-2010,42,50.0,78.0,125.0,192.0,235.0,218.0,228.0,209.0,151.0,111.0,58.0,42.0,1697.0
7374,1981-2010,42,49.0,74.0,110.0,167.0,204.0,193.0,207.0,190.0,136.0,108.0,55.0,40.0,1533.0
7389,1981-2010,42,51.0,73.0,120.0,184.0,231.0,220.0,237.0,217.0,155.0,116.0,54.0,41.0,1699.0
7393,1981-2010,42,54.0,74.0,116.0,179.0,224.0,211.0,231.0,218.0,153.0,119.0,57.0,45.0,1681.0
7394,1981-2010,42,44.0,69.0,103.0,164.0,202.0,197.0,216.0,207.0,147.0,104.0,46.0,34.0,1533.0
7395,1981-2010,42,49.0,80.0,122.0,180.0,222.0,220.0,242.0,222.0,160.0,109.0,49.0,39.0,1694.0
7396,1981-2010,42,43.0,68.0,103.0,164.0,194.0,190.0,204.0,194.0,137.0,89.0,39.0,34.0,1459.0
7403,1981-2010,42,72.0,92.0,130.0,165.0,198.0,206.0,237.0,215.0,160.0,120.0,74.0,57.0,1726.0
7410,1981-2010,42,41.0,72.0,109.0,167.0,195.0,195.0,210.0,198.0,139.0,94.0,41.0,31.0,1492.0
7412,1981-2010,42,42.0,73.0,111.0,170.0,204.0,207.0,226.0,212.0,151.0,100.0,45.0,33.0,1574.0
7419,1981-2010,42,56.0,76.0,109.0,164.0,202.0,192.0,214.0,204.0,147.0,112.0,55.0,45.0,1576.0
7420,1981-2010,42,52.0,76.0,114.0,175.0,218.0,207.0,225.0,214.0,148.0,112.0,56.0,40.0,1637.0
7424,1981-2010,42,57.0,78.0,117.0,156.0,187.0,176.0,210.0,199.0,147.0,113.0,59.0,40.0,1539.0
7427,1981-2010,42,41.0,64.0,108.0,174.0,226.0,203.0,220.0,204.0,142.0,104.0,50.0,33.0,1569.0
7428,1981-2010,42,43.0,71.0,104.0,163.0,199.0,195.0,213.0,201.0,143.0,98.0,42.0,34.0,1506.0
7431,1981-2010,42,72.0,91.0,127.0,166.0,202.0,201.0,230.0,212.0,157.0,120.0,71.0,54.0,1703.0
7432,1981-2010,42,47.0,70.0,109.0,170.0,217.0,208.0,219.0,204.0,146.0,108.0,49.0,35.0,1582.0
13670,1981-2010,42,51.0,75.0,110.0,165.0,199.0,193.0,209.0,190.0,136.0,108.0,55.0,40.0,1531.0
13674,1981-2010,42,48.0,79.0,119.0,172.0,205.0,213.0,232.0,219.0,158.0,104.0,53.0,37.0,1639.0
13675,1981-2010,42,40.0,66.0,103.0,161.0,200.0,190.0,203.0,191.0,134.0,95.0,42.0,30.0,1455.0
13696,1981-2010,42,48.0,73.0,107.0,161.0,194.0,189.0,203.0,186.0,134.0,104.0,51.0,38.0,1488.0
13700,1981-2010,42,51.0,75.0,108.0,160.0,192.0,186.0,201.0,187.0,135.0,105.0,53.0,41.0,1494.0
13710,1981-2010,42,56.0,85.0,124.0,176.0,217.0,215.0,238.0,220.0,159.0,115.0,56.0,43.0,1704.0
13711,1981-2010,42,47.0,75.0,106.0,163.0,198.0,193.0,214.0,201.0,142.0,103.0,47.0,36.0,1525.0
13713,1981-2010,42,48.0,76.0,104.0,158.0,183.0,181.0,194.0,185.0,132.0,99.0,50.0,39.0,1449.0
13776,1981-2010,46,43.9,68.6,105.0,162.9,206.0,196.3,207.8,194.7,137.9,100.8,45.4,33.7,1503.0
13777,1981-2010,42,47.0,71.0,109.0,168.0,214.0,206.0,216.0,203.0,143.0,108.0,49.0,37.0,1571.0
13965,1981-2010,42,81.0,96.0,128.0,160.0,190.0,202.0,225.0,215.0,161.0,115.0,70.0,51.0,1694.0
14138,1981-2010,42,53.0,74.0,120.0,185.0,230.0,220.0,239.0,220.0,158.0,119.0,56.0,42.0,1716.0
14311,1981-2010,46,39.8,73.1,111.3,157.2,180.0,187.1,203.0,186.8,141.2,98.9,48.9,29.9,1457.4
15000,1981-2010,42,63.0,83.0,118.0,164.0,195.0,196.0,211.0,196.0,148.0,120.0,70.0,50.0,1614.0
15207,1981-2010,42,43.0,71.0,109.0,160.0,196.0,193.0,204.0,191.0,137.0,94.0,42.0,32.0,1472.0
15444,1981-2010,42,59.0,86.0,123.0,169.0,202.0,214.0,236.0,217.0,156.0,102.0,57.0,44.0,1665.0
15555,1981-2010,46,76.4,95.0,129.8,161.8,192.1,195.2,223.9,207.1,155.4,122.0,75.5,59.3,1693.5
15926,1981-2010,46,44.6,75.9,113.4,171.2,208.5,206.2,228.1,212.3,151.8,105.2,44.9,34.9,1597.0
15951,1981-2010,46,49.1,80.1,120.6,170.8,200.8,212.5,231.4,216.1,158.3,103.2,54.1,38.2,1635.2
15963,1981-2010,46,52.4,75.6,110.9,165.5,198.2,194.0,208.4,191.5,136.7,108.1,55.9,41.1,1538.2
15965,1981-2010,46,40.2,73.2,110.7,169.3,202.5,203.1,221.7,207.3,148.6,97.9,40.7,30.8,1545.8
15979,1981-2010,46,46.8,77.5,116.6,167.2,195.3,202.7,219.4,203.7,148.3,99.2,51.1,37.0,1564.9
16085,1981-2010,46,45.5,69.4,111.0,174.3,221.6,197.3,211.5,197.1,141.6,104.2,51.9,36.9,1562.5
19087,1981-2010,46,59.8,86.0,117.7,168.8,203.8,199.3,221.1,207.8,153.4,121.9,59.0,48.7,1647.1
19171,1981-2010,46,41.3,64.3,107.0,173.2,225.3,202.3,218.8,203.5,141.5,103.6,50.4,33.1,1564.4
19172,1981-2010,46,45.0,68.0,110.0,176.1,227.3,202.5,218.8,204.8,142.1,105.2,53.4,35.9,1589.0
19580,1981-2010,44,57.5,90.2,126.0,155.9,188.3,198.4,220.1,219.5,162.9,119.9,66.0,39.6,1644.3
19607,1981-2010,46,52.3,69.7,104.3,162.8,201.7,190.9,211.7,203.1,142.0,107.1,47.8,41.3,1534.8
19617,1981-2010,46,44.9,77.2,112.4,171.2,207.3,207.0,226.6,213.8,154.2,105.7,46.9,32.9,1600.1
19647,1981-2010,46,43.3,77.0,116.2,169.3,201.4,209.4,228.8,214.4,155.8,102.4,49.0,32.4,1599.2
19781,1981-2010,46,50.6,82.1,123.0,176.7,217.1,219.4,240.2,222.1,159.1,104.5,48.9,39.1,1682.6
